Date,fuel_price,fuel_price_lag_1,fuel_price_lag_2,fuel_price_lag_3,fuel_price_lag_4,fuel_price_lag_5,fuel_price_lag_6,CPI,CPI_lag_1,CPI_lag_2,CPI_lag_3,CPI_lag_4,CPI_lag_5,CPI_lag_6,stock_value,stock_value_lag_1,stock_value_lag_2,stock_value_lag_3,stock_value_lag_4,Year,Exports,Imports,Cereal_Production,Food_Production,cereal_production_lag_1,food_prod_lag_1,food_prod_lag_2,food_prod_lag_3,food_prod_lag_4,food_prod_lag_5,food_prod_lag_6,food_prod_lag_7,food_prod_lag_8,food_prod_lag_9,interest,intrest_lag1,intrest_lag2,intrest_lag3,intrest_lag4,intrest_lag5,intrest_lag6
2019-10-01,2.627,2.592,2.621,2.74,2.716,2.859,2.798,1.024177,0.587989,0.4752954,0.649224,0.9403347,1.203607,0.73213,32347.29,32273.28,31683.94,32237.12,31973.15,2019,97512904948.1416,17064336848.735611,420869946.6,99.65,103.2,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,1.83,2.04,2.13,2.4,2.38,2.39,2.42
2019-11-01,2.598,2.627,2.592,2.621,2.74,2.716,2.859,0.992391,1.024177,0.587989,0.4752954,0.649224,0.9403347,1.203607,33577.54,32347.29,32273.28,31683.94,32237.12,2019,97512904948.1416,17064336848.735611,420869946.6,99.65,103.2,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,1.55,1.83,2.04,2.13,2.4,2.38,2.39
2019-12-01,2.555,2.598,2.627,2.592,2.621,2.74,2.716,0.7218634,0.992391,1.024177,0.587989,0.4752954,0.649224,0.9403347,34189.05,33577.54,32347.29,32273.28,31683.94,2019,97512904948.1416,17064336848.735611,420869946.6,99.65,103.2,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,1.55,1.55,1.83,2.04,2.13,2.4,2.38
2020-01-01,2.548,2.555,2.598,2.627,2.592,2.621,2.74,0.7185466,0.7218634,0.992391,1.024177,0.587989,0.4752954,0.649224,33709.44,34189.05,33577.54,32347.29,32273.28,2020,101938276535.23465,17668801042.935547,433256752.7,104.05,99.65,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,1.55,1.55,1.55,1.83,2.04,2.13,2.4
2020-02-01,2.442,2.548,2.555,2.598,2.627,2.592,2.621,0.8188964,0.7185466,0.7218634,0.992391,1.024177,0.587989,0.4752954,30237.14,33709.44,34189.05,33577.54,32347.29,2020,101938276535.23465,17668801042.935547,433256752.7,104.05,99.65,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,1.58,1.55,1.55,1.55,1.83,2.04,2.13
2020-03-01,2.234,2.442,2.548,2.555,2.598,2.627,2.592,1.072606,0.8188964,0.7185466,0.7218634,0.992391,1.024177,0.587989,26125.25,30237.14,33709.44,34189.05,33577.54,2020,101938276535.23465,17668801042.935547,433256752.7,104.05,99.65,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,0.65,1.58,1.55,1.55,1.55,1.83,2.04
2020-04-01,1.841,2.234,2.442,2.548,2.555,2.598,2.627,4.071869,1.072606,0.8188964,0.7185466,0.7218634,0.992391,1.024177,29214.86,26125.25,30237.14,33709.44,34189.05,2020,101938276535.23465,17668801042.935547,433256752.7,104.05,99.65,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,0.05,0.65,1.58,1.55,1.55,1.55,1.83
2020-05-01,1.87,1.841,2.234,2.442,2.548,2.555,2.598,4.828605,4.071869,1.072606,0.8188964,0.7185466,0.7218634,0.992391,30459.73,29214.86,26125.25,30237.14,33709.44,2020,101938276535.23465,17668801042.935547,433256752.7,104.05,99.65,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,0.05,0.05,0.65,1.58,1.55,1.55,1.55
2020-06-01,2.082,1.87,1.841,2.234,2.442,2.548,2.555,5.667887,4.828605,4.071869,1.072606,0.8188964,0.7185466,0.7218634,30820.58,30459.73,29214.86,26125.25,30237.14,2020,101938276535.23465,17668801042.935547,433256752.7,104.05,99.65,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,0.08,0.05,0.05,0.65,1.58,1.55,1.55
2020-07-01,2.183,2.082,1.87,1.841,2.234,2.442,2.548,4.643099,5.667887,4.828605,4.071869,1.072606,0.8188964,0.7185466,31396.84,30820.58,30459.73,29214.86,26125.25,2020,101938276535.23465,17668801042.935547,433256752.7,104.05,99.65,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,0.09,0.08,0.05,0.05,0.65,1.58,1.55
2020-08-01,2.182,2.183,2.082,1.87,1.841,2.234,2.442,4.645166,4.643099,5.667887,4.828605,4.071869,1.072606,0.8188964,33661.18,31396.84,30820.58,30459.73,29214.86,2020,101938276535.23465,17668801042.935547,433256752.7,104.05,99.65,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,0.1,0.09,0.08,0.05,0.05,0.65,1.58
2020-09-01,2.183,2.182,2.183,2.082,1.87,1.841,2.234,4.08025,4.645166,4.643099,5.667887,4.828605,4.071869,1.072606,32865.75,33661.18,31396.84,30820.58,30459.73,2020,101938276535.23465,17668801042.935547,433256752.7,104.05,99.65,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,0.09,0.1,0.09,0.08,0.05,0.05,0.65
2020-10-01,2.158,2.183,2.182,2.183,2.082,1.87,1.841,3.968361,4.08025,4.645166,4.643099,5.667887,4.828605,4.071869,31324.89,32865.75,33661.18,31396.84,30820.58,2020,101938276535.23465,17668801042.935547,433256752.7,104.05,99.65,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,0.09,0.09,0.1,0.09,0.08,0.05,0.05
2020-11-01,2.108,2.158,2.183,2.182,2.183,2.082,1.87,3.609459,3.968361,4.08025,4.645166,4.643099,5.667887,4.828605,35062.51,31324.89,32865.75,33661.18,31396.84,2020,101938276535.23465,17668801042.935547,433256752.7,104.05,99.65,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,0.09,0.09,0.09,0.1,0.09,0.08,0.05
2020-12-01,2.195,2.108,2.158,2.183,2.182,2.183,2.082,3.948081,3.609459,3.968361,4.08025,4.645166,4.643099,5.667887,36176.86,35062.51,31324.89,32865.75,33661.18,2020,101938276535.23465,17668801042.935547,433256752.7,104.05,99.65,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,0.09,0.09,0.09,0.09,0.1,0.09,0.08
2021-01-01,2.334,2.195,2.108,2.158,2.183,2.182,2.183,3.696902,3.948081,3.609459,3.968361,4.08025,4.645166,4.643099,35289.54,36176.86,35062.51,31324.89,32865.75,2021,101389398646.0112,19618261370.9176,452628438.9,105.46,104.05,104.05,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,0.09,0.09,0.09,0.09,0.09,0.1,0.09
2021-02-01,2.501,2.334,2.195,2.108,2.158,2.183,2.182,3.555487,3.696902,3.948081,3.609459,3.968361,4.08025,4.645166,36190.87,35289.54,36176.86,35062.51,31324.89,2021,101389398646.0112,19618261370.9176,452628438.9,105.46,104.05,104.05,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,0.08,0.09,0.09,0.09,0.09,0.09,0.1
2021-03-01,2.81,2.501,2.334,2.195,2.108,2.158,2.183,3.294272,3.555487,3.696902,3.948081,3.609459,3.968361,4.08025,38324.56,36190.87,35289.54,36176.86,35062.51,2021,101389398646.0112,19618261370.9176,452628438.9,105.46,104.05,104.05,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,0.07,0.08,0.09,0.09,0.09,0.09,0.09
2021-04-01,2.858,2.81,2.501,2.334,2.195,2.108,2.158,1.22308,3.294272,3.555487,3.696902,3.948081,3.609459,3.968361,39057.7,38324.56,36190.87,35289.54,36176.86,2021,101389398646.0112,19618261370.9176,452628438.9,105.46,104.05,104.05,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,0.07,0.07,0.08,0.09,0.09,0.09,0.09
2021-05-01,2.985,2.858,2.81,2.501,2.334,2.195,2.108,0.6777601,1.22308,3.294272,3.555487,3.696902,3.948081,3.609459,39467.16,39057.7,38324.56,36190.87,35289.54,2021,101389398646.0112,19618261370.9176,452628438.9,105.46,104.05,104.05,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,0.06,0.07,0.07,0.08,0.09,0.09,0.09
2021-06-01,3.064,2.985,2.858,2.81,2.501,2.334,2.195,0.9356757,0.6777601,1.22308,3.294272,3.555487,3.696902,3.948081,39091.34,39467.16,39057.7,38324.56,36190.87,2021,101389398646.0112,19618261370.9176,452628438.9,105.46,104.05,104.05,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,0.08,0.06,0.07,0.07,0.08,0.09,0.09
2021-07-01,3.136,3.064,2.985,2.858,2.81,2.501,2.334,2.569324,0.9356757,0.6777601,1.22308,3.294272,3.555487,3.696902,39372.27,39091.34,39467.16,39057.7,38324.56,2021,101389398646.0112,19618261370.9176,452628438.9,105.46,104.05,104.05,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,0.1,0.08,0.06,0.07,0.07,0.08,0.09
2021-08-01,3.158,3.136,3.064,2.985,2.858,2.81,2.501,2.980927,2.569324,0.9356757,0.6777601,1.22308,3.294272,3.555487,39780.82,39372.27,39091.34,39467.16,39057.7,2021,101389398646.0112,19618261370.9176,452628438.9,105.46,104.05,104.05,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,0.09,0.1,0.08,0.06,0.07,0.07,0.08
2021-09-01,3.175,3.158,3.136,3.064,2.985,2.858,2.81,4.516333,2.980927,2.569324,0.9356757,0.6777601,1.22308,3.294272,37972.88,39780.82,39372.27,39091.34,39467.16,2021,101389398646.0112,19618261370.9176,452628438.9,105.46,104.05,104.05,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,0.08,0.09,0.1,0.08,0.06,0.07,0.07
2021-10-01,3.291,3.175,3.158,3.136,3.064,2.985,2.858,5.382061,4.516333,2.980927,2.569324,0.9356757,0.6777601,1.22308,39867.17,37972.88,39780.82,39372.27,39091.34,2021,101389398646.0112,19618261370.9176,452628438.9,105.46,104.05,104.05,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,0.08,0.08,0.09,0.1,0.08,0.06,0.07
2021-11-01,3.395,3.291,3.175,3.158,3.136,3.064,2.985,6.385879,5.382061,4.516333,2.980927,2.569324,0.9356757,0.6777601,38173.48,39867.17,37972.88,39780.82,39372.27,2021,101389398646.0112,19618261370.9176,452628438.9,105.46,104.05,104.05,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,0.08,0.08,0.08,0.09,0.1,0.08,0.06
2021-12-01,3.307,3.395,3.291,3.175,3.158,3.136,3.064,6.500177,6.385879,5.382061,4.516333,2.980927,2.569324,0.9356757,40117.48,38173.48,39867.17,37972.88,39780.82,2021,101389398646.0112,19618261370.9176,452628438.9,105.46,104.05,104.05,99.65,103.2,101.96,104.86,97.01,98.13,95.81,90.9,0.08,0.08,0.08,0.08,0.09,0.1,0.08
